learner_id,encounter_idx,kc,tier,difficulty,quiz_outcome,combat_outcome,success_prob_true,model_mastery,true_skill,frustration,boredom,retries,latency_ms,event
3,6,innate_immunity,Medium,0.5,False,False,0.10688424711836345,0.15255307234129206,0.18860635224616507,0.0,0.0,2,3158,
3,7,innate_immunity,Hard,0.8,,False,0.05,0.16870567050359922,0.18860635224616507,0.0,0.0,3,2845,
3,8,antigen_recognition,Hard,0.8,,False,0.05,0.17100694419015453,0.2477533599255613,0.0,0.0,2,2917,
3,9,innate_immunity,Easy,0.2,True,False,0.4829161810696738,0.23709043304106403,0.22288317415804632,0.15,0.0,3,4013,
3,10,antigen_recognition,Easy,0.2,,False,0.5711439977451711,0.17136659432272364,0.2887596775457033,0.15,0.0,1,4173,
3,11,antigen_recognition,Medium,0.5,True,False,0.21969546514640212,0.2385754066917124,0.32068872770364704,0.3,0.0,3,3753,
3,12,cell_mediated_immunity,Medium,0.5,,False,0.16433744809677747,0.17575757575757575,0.25446773814408863,0.0,0.0,3,4190,
3,13,cell_mediated_immunity,Hard,0.8,,False,0.05,0.1720680393912265,0.25446773814408863,0.0,0.0,2,4196,
3,14,cell_mediated_immunity,Easy,0.2,True,True,0.5809821295077547,0.8368062115282809,0.2964130202903915,0.15,0.0,0,2933,
3,15,innate_immunity,Medium,0.5,False,False,0.159399758971052,0.15410748679601777,0.2499186719999675,0.3,0.0,2,2905,
3,16,innate_immunity,Hard,0.8,False,False,0.05,0.1524127537320751,0.2499186719999675,0.44999999999999996,0.0,1,3394,
3,17,innate_immunity,Easy,0.2,,False,0.5743232246471839,0.16868581735268284,0.26483007009542264,0.6,0.0,1,3475,
3,18,innate_immunity,Medium,0.5,,False,0.196073291729497,0.17102636085166048,0.27396442250111813,0.75,0.0,1,3952,
3,19,innate_immunity,Hard,0.8,False,False,0.05,0.15273126313007518,0.27396442250111813,0.9,0.0,2,4140,
